text,aspect,sentiment
"DO NOT USE THIS COMPARISON SITE! This site provides quote for companies that have no interest in their customers and people who offer low premiums but have no cover and every term and condition to help them get out of paying a claim. Do not trust the insurance companies they provide.   QA Choice Insurance/ XS Direct: This company has caused me nothing but trouble and put me in the worst financial difficulty. I was a named driver on a car i got through my work for my mum. I had a seriously bad accident in the vehicle and it got written off. I made a claim and the company took 3 weeks to make a decision to void the insurance due to the V5 being in my name (the named driver) instead of my mums name (the main driver). This was an unintentional accident made when setting up the insurance and the company were not interest in the trouble this had caused us at all. Rude staff and no understanding for their customers. The company then changed us £300 to cancel the account as they voided the insurance, £1500 for storage of the vehicle when they had taken 3 weeks to make the decision to void and £1200 for the inspector who came to my house to interview myself and mum after the incident. The company refused to give us back our £3800 premium and yet still charged us £3000 charges. This has left us in £24,000 debt and a void on our insurance policy. This company will do everything in its power to not support their customers and get out of paying any claim. AVOID AT ALL TIMES!",brand.satisfaction,-1
Very helpfull app. It's so much better buying with this app.,experience.ease-of-use,1
Very helpfull app. It's so much better buying with this app.,app.performance,1
Hopeless not use this company again ........................,brand.satisfaction,-1
"So you have to add money while signing up, so I’m £10 down. Luckily I realised I can’t add my bank account for withdrawals before I let a friend transfer me money. Took several hours for customer service to figure out that they’re aware and have no idea when it’ll be fixed.",support.attitude,-1
"So you have to add money while signing up, so I’m £10 down. Luckily I realised I can’t add my bank account for withdrawals before I let a friend transfer me money. Took several hours for customer service to figure out that they’re aware and have no idea when it’ll be fixed.",account.access,-1
"So you have to add money while signing up, so I’m £10 down. Luckily I realised I can’t add my bank account for withdrawals before I let a friend transfer me money. Took several hours for customer service to figure out that they’re aware and have no idea when it’ll be fixed.",experience.ease-of-use,-1
"Constantly saying account locked for 1 hour tried everything, cannot get it to work...",account.access,-1
Easy to use and understand. Perfect.,brand.satisfaction,1
"Good but why can't we email instore offers to our friends, directly from the App ? Please add this feature for us customers and in turn it will drive your sales up. Thank you",app.performance,-1
the scheduling option is not available,app.performance,-1
They are thief. Dont use this app. They are stealing you money activating the stop loss when the price is way far from it. Never again thiefs,support.attitude,-1
They are thief. Dont use this app. They are stealing you money activating the stop loss when the price is way far from it. Never again thiefs,app.performance,-1
They are thief. Dont use this app. They are stealing you money activating the stop loss when the price is way far from it. Never again thiefs,brand.satisfaction,-1
The app used to be exactly what was needed but for the last few weeks any time I add an item from the favourites list it jumps right back to the beginning. Also occasionally placing items in a different order. Very frustrating and time consuming. Not the service I expect or am used to from [BRAND]. Sort it out please!!!,app.performance,-1
The app used to be exactly what was needed but for the last few weeks any time I add an item from the favourites list it jumps right back to the beginning. Also occasionally placing items in a different order. Very frustrating and time consuming. Not the service I expect or am used to from [BRAND]. Sort it out please!!!,brand.satisfaction,-1
"easy way to track points. would be nice to have a better variety of restaurants , none are in my area.",pricing.discounts,1
"easy way to track points. would be nice to have a better variety of restaurants , none are in my area.",experience.ease-of-use,1
"Fantastic app, easy to use with great functionality you don't even get with main banks",experience.ease-of-use,1
"Fantastic app, easy to use with great functionality you don't even get with main banks",app.performance,1
"Fantastic app, easy to use with great functionality you don't even get with main banks",brand.competitor,1
"The design is too clear, but it is zero",experience.ease-of-use,1
"The design is too clear, but it is zero",brand.satisfaction,-1
Love the experience of this card so far. Everything is simple and to the point. You have so many more benefits than just your bank. I love that you can give to charity.,experience.ease-of-use,1
Love the experience of this card so far. Everything is simple and to the point. You have so many more benefits than just your bank. I love that you can give to charity.,brand.satisfaction,1
Love the experience of this card so far. Everything is simple and to the point. You have so many more benefits than just your bank. I love that you can give to charity.,brand.competitor,1
Excellent help and great patience shown by Simon yesterday when switching my energy suppliers,support.attitude,1
"Disgusting experience using a nightmare service by [BRAND].  constantly lock my card.  several times a week, my pin is locked.  The problem is to withdraw money from an ATM.  in the store I am ready for another unpleasant surprise that my card will not work.  Constantly lock my card. Several times a week, my pin is locked.  The problem is to withdraw money from an ATM. In the shop, I am ready for another unpleasant surprise that my card will not work. Yes, there is money on the card, but it doesn’t work regularly. My patience is over.  Today, with only 4 attempts, I managed to place an order for [BRAND] lounge. I only succeeded after I wrote a Live Agent chat.  After that the order passed. I have a metal plan, I pay extra money for “Comfort of use”.    Disgusting, frustrating experience using [BRAND]. Be prepared to fight to use your card. [BRAND] won’t give you that. By the way, my gold metal card came to me with a deep scratch on the magnetic strip.  Be careful.",experience.ease-of-use,-1
"Disgusting experience using a nightmare service by [BRAND].  constantly lock my card.  several times a week, my pin is locked.  The problem is to withdraw money from an ATM.  in the store I am ready for another unpleasant surprise that my card will not work.  Constantly lock my card. Several times a week, my pin is locked.  The problem is to withdraw money from an ATM. In the shop, I am ready for another unpleasant surprise that my card will not work. Yes, there is money on the card, but it doesn’t work regularly. My patience is over.  Today, with only 4 attempts, I managed to place an order for [BRAND] lounge. I only succeeded after I wrote a Live Agent chat.  After that the order passed. I have a metal plan, I pay extra money for “Comfort of use”.    Disgusting, frustrating experience using [BRAND]. Be prepared to fight to use your card. [BRAND] won’t give you that. By the way, my gold metal card came to me with a deep scratch on the magnetic strip.  Be careful.",brand.satisfaction,-1
The best platform for beginners it's very easy to understand all the functions with the information given by [BRAND].,experience.ease-of-use,1
The best platform for beginners it's very easy to understand all the functions with the information given by [BRAND].,app.performance,1
The best platform for beginners it's very easy to understand all the functions with the information given by [BRAND].,brand.competitor,1
Awesome selection; great personal service if needed; pain free returns.  One of the top online shopping experiences in my view.,experience.ease-of-use,1
Awesome selection; great personal service if needed; pain free returns.  One of the top online shopping experiences in my view.,app.performance,1
Awesome selection; great personal service if needed; pain free returns.  One of the top online shopping experiences in my view.,brand.satisfaction,1
Great app!   I use it daily for all my [BRAND]’s needs.,app.performance,1
The application crashes. Developed are silent.,app.performance,-1
[BRAND] makes me feel like at home wherever I roam. Fantastic technology. Keep up the good work. Thank you.,app.performance,1
[BRAND] makes me feel like at home wherever I roam. Fantastic technology. Keep up the good work. Thank you.,brand.satisfaction,1
Generally works well but it's almost impossible to scroll up / down when you're writing a review and equally I found it far too difficult to upload photos it seems to load up every photo on my device and takes an age to scroll through - v irritating,app.performance,-1
Generally works well but it's almost impossible to scroll up / down when you're writing a review and equally I found it far too difficult to upload photos it seems to load up every photo on my device and takes an age to scroll through - v irritating,experience.ease-of-use,-1
Since the jeans I always buy here I knew the size and perfect for all 3 jeans. Soon it arrived.,brand.satisfaction,1
Since the jeans I always buy here I knew the size and perfect for all 3 jeans. Soon it arrived.,delivery.speed,1
"Helps with travel plans, from places to stay, out of the way restaurants that would never have been found in traveling.",brand.satisfaction,1
Easy to use and it's instant,experience.ease-of-use,1
Easy to use and it's instant,delivery.speed,1
Best online grocery shopping app out there! So easy to use and rarely has technical difficulties,experience.ease-of-use,1
Best online grocery shopping app out there! So easy to use and rarely has technical difficulties,app.performance,1
Best online grocery shopping app out there! So easy to use and rarely has technical difficulties,brand.competitor,1
"Won’t allow me to login, once I’ve entered my card number it just says to login. Clearly on the right part, this is just ridiculous.",account.access,-1
"Won’t allow me to login, once I’ve entered my card number it just says to login. Clearly on the right part, this is just ridiculous.",experience.ease-of-use,-1
Very clear easy to understand and some great offers,pricing.discounts,1
Very clear easy to understand and some great offers,experience.ease-of-use,1
Really great easy to use app! Couple of bits of feedback - wish it was easier to delete foods so that i stayed where I was on my list of favourites instead all the way back to the beginning. Also wish it would connect to my club card vouchers so I didn’t have to switch between apps. 😬,app.performance,1
Excellent for everyday use and great for travelling.,brand.satisfaction,1
They did not send me the taxi,experience.ease-of-use,-1
"I highly recommend just using this app to strictly compare prices ([BRAND] and [BRAND] are also great apps for this and [BRAND] has cheaper flights than any other place I‚Äôve found).  This is the second time booking my flight through [BRAND]. The first time was not that bad. This time though I had to do schedule changes for my flight. I called [BRAND] twice. They explained to me that they had a fee of about $90 to change the date (no biggie I understand) and that I had to pay the difference in price (again understandable) my ticket originally cost $340 and I looked up online how much of a difference it would  be to estimate about how much I would be paying which was roughly $200 in total. I called the first time and I gave them specific flight numbers and time to make their job a bit easier, and the end result they were asking for was $800 which is a little over the top. I didn‚Äôt want to pay that much so I hung up and called again with in seconds to double check. And once I gave the exact information and everything the end amount was $1000 ???!! I understand that prices fluctuated but that was crazy. So I cut out the middle man ([BRAND]) and called the airline and ended up changing the dates for just $215.",app.performance,-1
"I highly recommend just using this app to strictly compare prices ([BRAND] and [BRAND] are also great apps for this and [BRAND] has cheaper flights than any other place I‚Äôve found).  This is the second time booking my flight through [BRAND]. The first time was not that bad. This time though I had to do schedule changes for my flight. I called [BRAND] twice. They explained to me that they had a fee of about $90 to change the date (no biggie I understand) and that I had to pay the difference in price (again understandable) my ticket originally cost $340 and I looked up online how much of a difference it would  be to estimate about how much I would be paying which was roughly $200 in total. I called the first time and I gave them specific flight numbers and time to make their job a bit easier, and the end result they were asking for was $800 which is a little over the top. I didn‚Äôt want to pay that much so I hung up and called again with in seconds to double check. And once I gave the exact information and everything the end amount was $1000 ???!! I understand that prices fluctuated but that was crazy. So I cut out the middle man ([BRAND]) and called the airline and ended up changing the dates for just $215.",pricing.value,-1
"I highly recommend just using this app to strictly compare prices ([BRAND] and [BRAND] are also great apps for this and [BRAND] has cheaper flights than any other place I‚Äôve found).  This is the second time booking my flight through [BRAND]. The first time was not that bad. This time though I had to do schedule changes for my flight. I called [BRAND] twice. They explained to me that they had a fee of about $90 to change the date (no biggie I understand) and that I had to pay the difference in price (again understandable) my ticket originally cost $340 and I looked up online how much of a difference it would  be to estimate about how much I would be paying which was roughly $200 in total. I called the first time and I gave them specific flight numbers and time to make their job a bit easier, and the end result they were asking for was $800 which is a little over the top. I didn‚Äôt want to pay that much so I hung up and called again with in seconds to double check. And once I gave the exact information and everything the end amount was $1000 ???!! I understand that prices fluctuated but that was crazy. So I cut out the middle man ([BRAND]) and called the airline and ended up changing the dates for just $215.",brand.competitor,-1
The app didn’t tell how much time aprox will take the ride,app.performance,-1
Great experience always 5 stars,brand.satisfaction,1
"Best app , it has never guided me wrong . I am always weary when I leave the country, so having the info at my finger tips is fabulous. Thanks [BRAND]!!!!!",app.performance,1
"Best app , it has never guided me wrong . I am always weary when I leave the country, so having the info at my finger tips is fabulous. Thanks [BRAND]!!!!!",brand.competitor,1
"My phone is not supported anymore from version 6.XX. Android 7. [BRAND] claims as solution, but when you have it, it becomes a problem - constant issues with down times, now I am locked out of it as my phone is deemed too old? Only way to update is to sideload from yalp or similar. I will look in other solutions rather than this one.",app.performance,-1
It takes one minute for the phone to open a watch,app.performance,-1
It takes one minute for the phone to open a watch,delivery.speed,-1
"It is not the first time that I order on [BRAND]. I've always been happy. Garments in excellent condition, exact sizes and fast delivery times.",brand.satisfaction,1
"It is not the first time that I order on [BRAND]. I've always been happy. Garments in excellent condition, exact sizes and fast delivery times.",delivery.speed,1
Just spoken with a lovely lady named Samantha. I’ve just moved into my first property and was having issues with finding the right supplier and knowing exactly what to do. Sam gave me advice and explain clearly about my tariff. Sam was also very understanding of my stress and listened to everything so had to say and then assisted me further with anything I was unsure about. Amazing customer service!,support.attitude,1
"Very good, innovative and diverse. 😁",brand.satisfaction,1
It spams you and have to disable notifications one by one,app.performance,-1
App logs me out while attempting to check my orders.,account.access,-1
App logs me out while attempting to check my orders.,app.performance,-1
"Excellent, i use only for forex and have not used the card much, can be problematic when system freezes account, a real boon for those with forex needs",app.performance,-1
"Excellent, i use only for forex and have not used the card much, can be problematic when system freezes account, a real boon for those with forex needs",experience.ease-of-use,-1
Could have more/ better charting functions,app.performance,-1
[BRAND] does not buy more I asked for a [BRAND] from the mall to my house 29 reais I asked for a taxi I gave 17 reais I think it is no longer,pricing.value,-1
I want to reinstall the application and it tells me that the email and my phone number are not linked. I await your answer thank you.,account.access,-1
I want to reinstall the application and it tells me that the email and my phone number are not linked. I await your answer thank you.,app.performance,-1
Thanks I got a good deal on my car insurance.,pricing.value,1
Easy to use and pleasing outcome.,experience.ease-of-use,1
Easy to use and pleasing outcome.,brand.satisfaction,1
"We bought pants for a teenager, turned out to be very large. The child was upset. You can’t change it, but it’s not written anywhere how to return it during the quarantine period. We want to buy less, but do not understand how much less.",experience.ease-of-use,-1
"We bought pants for a teenager, turned out to be very large. The child was upset. You can’t change it, but it’s not written anywhere how to return it during the quarantine period. We want to buy less, but do not understand how much less.",brand.satisfaction,-1
Great place for make money fast.,brand.satisfaction,1
"Very easy to use and quick, very happy with site",app.performance,1
Does it need to take up so much memory of our cell phone?,app.performance,-1
Great easy to use and check out,experience.ease-of-use,1
Great easy to use and check out,brand.satisfaction,1
"Positive opinions it is they who creates it. It blocks without any reason your account with your balance, and finds a thousand is a reason to blocked your account and to request a thousand and one document until you are blocked. No phone service, English only chat. In short, I really do not recommend it. The person recommended it to me because we can debit via a credit card, but be careful it must be our own bank account with our name. That's all. Not too logical.",support.attitude,-1
"Positive opinions it is they who creates it. It blocks without any reason your account with your balance, and finds a thousand is a reason to blocked your account and to request a thousand and one document until you are blocked. No phone service, English only chat. In short, I really do not recommend it. The person recommended it to me because we can debit via a credit card, but be careful it must be our own bank account with our name. That's all. Not too logical.",account.access,-1
"Positive opinions it is they who creates it. It blocks without any reason your account with your balance, and finds a thousand is a reason to blocked your account and to request a thousand and one document until you are blocked. No phone service, English only chat. In short, I really do not recommend it. The person recommended it to me because we can debit via a credit card, but be careful it must be our own bank account with our name. That's all. Not too logical.",brand.satisfaction,-1
This apss every day l increases more is a piggy already,app.performance,-1
This apss every day l increases more is a piggy already,pricing.value,-1
"I find the [BRAND] app not as easy as the [BRAND] app.  Also twice I’ve ordered a litre of gin and have been given 70cl but charged for a litre.  There are way more substitutions and whereas [BRAND] give you a better deal on substitutions, the ones from [BRAND] are not!  The delivery guys are lovely though - you can’t fault them.",support.attitude,1
"I find the [BRAND] app not as easy as the [BRAND] app.  Also twice I’ve ordered a litre of gin and have been given 70cl but charged for a litre.  There are way more substitutions and whereas [BRAND] give you a better deal on substitutions, the ones from [BRAND] are not!  The delivery guys are lovely though - you can’t fault them.",app.performance,-1
"I find the [BRAND] app not as easy as the [BRAND] app.  Also twice I’ve ordered a litre of gin and have been given 70cl but charged for a litre.  There are way more substitutions and whereas [BRAND] give you a better deal on substitutions, the ones from [BRAND] are not!  The delivery guys are lovely though - you can’t fault them.",experience.ease-of-use,-1
"I find the [BRAND] app not as easy as the [BRAND] app.  Also twice I’ve ordered a litre of gin and have been given 70cl but charged for a litre.  There are way more substitutions and whereas [BRAND] give you a better deal on substitutions, the ones from [BRAND] are not!  The delivery guys are lovely though - you can’t fault them.",brand.competitor,-1
It was easier and chipper than anywhere else.,experience.ease-of-use,1
It was easier and chipper than anywhere else.,pricing.value,1
It was easier and chipper than anywhere else.,brand.competitor,1
Amazing alternative to my local bank,app.performance,1
Just used the service to switch my Gas electric service provider. They were very prompt in answering the call Paulin Price from the [BRAND] team gave me a very good estimate.  All I can say is Excellent service,support.attitude,1
Just used the service to switch my Gas electric service provider. They were very prompt in answering the call Paulin Price from the [BRAND] team gave me a very good estimate.  All I can say is Excellent service,brand.satisfaction,1
Very happy. I received my order earlier than expected. Everything was perfect !,brand.satisfaction,1
Very happy. I received my order earlier than expected. Everything was perfect !,delivery.speed,1
It would be good to offer mobile payments as [BRAND] pay is not available,app.performance,-1
It would be good to offer mobile payments as [BRAND] pay is not available,experience.ease-of-use,-1
I will definitely use this website again in the future,app.performance,1
I will definitely use this website again in the future,brand.satisfaction,1
"Good morning, I got the card today, ahead of schedule. I would like to know if you have the function for mobile payments, NFC. Could anyone tell me? Thank you.",experience.ease-of-use,1
"Good morning, I got the card today, ahead of schedule. I would like to know if you have the function for mobile payments, NFC. Could anyone tell me? Thank you.",delivery.speed,1
"All good except 1 sweater that is dirty and broken has a hole, which rages because it is very cool delivery very well",brand.satisfaction,1
"not impressed one of the chocolate desserts had been damaged, resulting in all the chocolate covered my shop. My mossaka had been crushed. Don't think I'll bother with [BRAND] again.",brand.satisfaction,-1
"Works great and I always get awesome deal. I book all my accommodation with [BRAND] and I have been a gold member for years now, which I get great deals and points for bookings. I have done pricing comparisons and [BRAND] has always been cheaper on right on the same price as others. I fully recommend [BRAND] and the app",app.performance,1
"Works great and I always get awesome deal. I book all my accommodation with [BRAND] and I have been a gold member for years now, which I get great deals and points for bookings. I have done pricing comparisons and [BRAND] has always been cheaper on right on the same price as others. I fully recommend [BRAND] and the app",pricing.value,1
"Works great and I always get awesome deal. I book all my accommodation with [BRAND] and I have been a gold member for years now, which I get great deals and points for bookings. I have done pricing comparisons and [BRAND] has always been cheaper on right on the same price as others. I fully recommend [BRAND] and the app",brand.competitor,1
I love this app I can search easier keep track of offers and check my points ..not glitchy and always great communication after purchase to keep you updated so far so good .,experience.ease-of-use,1
I love this app I can search easier keep track of offers and check my points ..not glitchy and always great communication after purchase to keep you updated so far so good .,app.performance,1
The app is great! Can’t fault it. [BRAND] seem to try sneaking some questionable date products in which is a pain,app.performance,1
Amazing! Best innovative app I have ever used!,app.performance,1
Amazing! Best innovative app I have ever used!,brand.satisfaction,1
Amazing! Best innovative app I have ever used!,brand.competitor,1
"Love the app, always a great shopping experience!",app.performance,1
"Love the app, always a great shopping experience!",brand.satisfaction,1
"[BRAND] is the best! Easy to use, amazing operation. 10/10",experience.ease-of-use,1
"[BRAND] is the best! Easy to use, amazing operation. 10/10",brand.satisfaction,1
"[BRAND] is the best! Easy to use, amazing operation. 10/10",brand.competitor,1
Great App so easy to use with departments and product info clearly defined.,experience.ease-of-use,1
Great App so easy to use with departments and product info clearly defined.,app.performance,1
"After taking out life insurance with via [BRAND].com, there was a promotional deal that I would receive a link to receive an [BRAND] voucher after my third instalment.  I never received an email and for the last 2 months have been toing and froing to get the link.  I was eventually emailed by Fiona in the customer service team who dealt with the issue straight away and I received the link and claimed my [BRAND] voucher.  I just want to big Fiona up as she was excellent.",pricing.discounts,1
"After taking out life insurance with via [BRAND].com, there was a promotional deal that I would receive a link to receive an [BRAND] voucher after my third instalment.  I never received an email and for the last 2 months have been toing and froing to get the link.  I was eventually emailed by Fiona in the customer service team who dealt with the issue straight away and I received the link and claimed my [BRAND] voucher.  I just want to big Fiona up as she was excellent.",support.attitude,1
"Easy to use, love it 😍",experience.ease-of-use,1
"Easy to use, love it 😍",brand.satisfaction,1
Wouldn’t let me open the app on multiple occasions in the middle of trading sessions and just a black screen before crashing and also all of the stocks on my watchlist disappear whenever there is high activity on the app and on volatile stocks numbers tend to lag with big swings which screwed me on a few trades.,app.performance,-1
Wouldn’t let me open the app on multiple occasions in the middle of trading sessions and just a black screen before crashing and also all of the stocks on my watchlist disappear whenever there is high activity on the app and on volatile stocks numbers tend to lag with big swings which screwed me on a few trades.,brand.satisfaction,-1
Have been using the [BRAND] app for some time.  Great to have when researching places to go or restaurants to eat.   Always real reviews.,app.performance,1
Have been using the [BRAND] app for some time.  Great to have when researching places to go or restaurants to eat.   Always real reviews.,brand.satisfaction,1
very intuitive app with clear explanations and descriptions.,experience.ease-of-use,1
very intuitive app with clear explanations and descriptions.,app.performance,1
Great app very easy to use,experience.ease-of-use,1
Great app very easy to use,app.performance,1
very quick and easy to use. Only fault I found is removing items from your favourites takes ages,experience.ease-of-use,1
very quick and easy to use. Only fault I found is removing items from your favourites takes ages,delivery.speed,-1
my [BRAND] app is not confirming the patches! and the site gives you no option to solve the problem or explain what it can be!,app.performance,-1
"Delivery okay, the days indicated correspond to the delivery day. By cons the product is not cut for me, yet I am used to taking this kind of pants. The pants are too large / wide. The fabric is thinner than it looks suddenly it is a little transparent. Too bad. This kind of fabrics corresponds for the morphologies having no hips.",delivery.speed,1
"Delivery okay, the days indicated correspond to the delivery day. By cons the product is not cut for me, yet I am used to taking this kind of pants. The pants are too large / wide. The fabric is thinner than it looks suddenly it is a little transparent. Too bad. This kind of fabrics corresponds for the morphologies having no hips.",brand.satisfaction,-1
Outstanding App and Customer Service!,support.attitude,1
Outstanding App and Customer Service!,app.performance,1
I wish I could give more stars but as they keep sending me emails saying they have found me car insurance for £850 then when I click on it it takes me to the website where the cheapest insurance is over £1000 then I am afraid its 3 stars from me! Don't send me insurance prices that seem cheap then try to sell me dearer insurance! I found it cheaper going to the insurers direct any way!,pricing.value,-1
I wish I could give more stars but as they keep sending me emails saying they have found me car insurance for £850 then when I click on it it takes me to the website where the cheapest insurance is over £1000 then I am afraid its 3 stars from me! Don't send me insurance prices that seem cheap then try to sell me dearer insurance! I found it cheaper going to the insurers direct any way!,brand.competitor,-1
"I have had the [BRAND] card for about 6 months now, the reason I joined [BRAND] was to be able to go abroad and make purchases without paying commissions or surcharges to my credit card company, this worked out well using it in Canada Germany Holland and Luxembourg. I thought it would be complicated being well into my 70s but it was easy to set up and easy to load money onto the card. I have continued to use the card since being back in the UK using the contactless feature which saves me keep going to ATM machines.  Great card and great service thank you. GD.",experience.ease-of-use,1
"I have had the [BRAND] card for about 6 months now, the reason I joined [BRAND] was to be able to go abroad and make purchases without paying commissions or surcharges to my credit card company, this worked out well using it in Canada Germany Holland and Luxembourg. I thought it would be complicated being well into my 70s but it was easy to set up and easy to load money onto the card. I have continued to use the card since being back in the UK using the contactless feature which saves me keep going to ATM machines.  Great card and great service thank you. GD.",pricing.value,1
I dealt with Evan  Very helpful and talked me through switching electric and gas today,support.attitude,1
Mobile app is very good. Much easier to use than the desktop version I find.,app.performance,1
"Can register card as it has no barcode, cant order a new card as I already have an account",experience.ease-of-use,-1
"Great platform to start off, at least as a beginner I’ve been enjoying the experience.",app.performance,1
"Great platform to start off, at least as a beginner I’ve been enjoying the experience.",brand.satisfaction,1
It’s great having the barcode on the app now. No need to carry a card anymore. Only improvement I would make is having the barcode come straight up when you open the app like [BRAND] has.,app.performance,1
"The app works good, no issues and makes shopping a lot better!",app.performance,1
Great saving on holiday insurance so easy to arrange,experience.ease-of-use,1
Great saving on holiday insurance so easy to arrange,brand.satisfaction,1
Great saving on holiday insurance so easy to arrange,pricing.value,1
"not yet download it, lack of space but my husband has it, and it is very good, it does not have as many luxuries or options as the other one, but that's why its ultra light weight, it serves you when you really need it . you ask for it and you have it ,. So, Bárbaro, it's for that and they charge you what they inform you. regards !!!",app.performance,1
"not yet download it, lack of space but my husband has it, and it is very good, it does not have as many luxuries or options as the other one, but that's why its ultra light weight, it serves you when you really need it . you ask for it and you have it ,. So, Bárbaro, it's for that and they charge you what they inform you. regards !!!",brand.satisfaction,1
always find what I need and the staff are very helpful,support.attitude,1
always find what I need and the staff are very helpful,app.performance,1
Pages don't always load first time,delivery.speed,-1
Always a good experience with [BRAND] !,brand.satisfaction,1
"It’s a good app, so easy to use and navigate. My only issue is there’s is no system in place to send you a notification that something on your order is out of stock so you can’t replace it with something you actually want. For example a dinner has been missed off and I only found out on my delivery day and I never got a chance to replace it, resulting in nothing being substituted for it.",experience.ease-of-use,1
"It’s a good app, so easy to use and navigate. My only issue is there’s is no system in place to send you a notification that something on your order is out of stock so you can’t replace it with something you actually want. For example a dinner has been missed off and I only found out on my delivery day and I never got a chance to replace it, resulting in nothing being substituted for it.",app.performance,1
Perfect in all sizes and delivery times,delivery.speed,1
Best service ever !!! Every time!,brand.satisfaction,1
Best service ever !!! Every time!,brand.competitor,1
"Order placed on April 19, still no news of my package, deplorable customer service apart to tell us there is delay today it's been 1 month that I am no longer from C & amp; A I hope that they are not mistaken in my order",support.attitude,-1
"Order placed on April 19, still no news of my package, deplorable customer service apart to tell us there is delay today it's been 1 month that I am no longer from C & amp; A I hope that they are not mistaken in my order",delivery.speed,-1
Very good helped me no end,brand.satisfaction,1
"Need to stop substituting items with irrelevant items. Also need to consider a delivery bag scheme like other countries that are plastic free. Purchase bags on first delivery and then opt for bag swap on future deliveries, so your shopping is aways bagged.",delivery.speed,-1
"Need to stop substituting items with irrelevant items. Also need to consider a delivery bag scheme like other countries that are plastic free. Purchase bags on first delivery and then opt for bag swap on future deliveries, so your shopping is aways bagged.",brand.satisfaction,-1
My app as not let me update my basket since it’s been updated tried deleted the app and re downloading but still doesn’t work,app.performance,-1
Awesome!!!! Now I can use my phone app to scan my [BRAND] card.,experience.ease-of-use,1
Awesome!!!! Now I can use my phone app to scan my [BRAND] card.,app.performance,1
Great service ! Saving your time and money ! It is very easy to use and straightforward .,experience.ease-of-use,1
Great service ! Saving your time and money ! It is very easy to use and straightforward .,brand.satisfaction,1
Great service ! Saving your time and money ! It is very easy to use and straightforward .,pricing.value,1
Worry-Free - I love that [BRAND] has such a generous return policy even though I've not had to use it. Offering a 10% teacher discount sure makes my feet happy!!,pricing.discounts,1
Worry-Free - I love that [BRAND] has such a generous return policy even though I've not had to use it. Offering a 10% teacher discount sure makes my feet happy!!,experience.ease-of-use,1
Worry-Free - I love that [BRAND] has such a generous return policy even though I've not had to use it. Offering a 10% teacher discount sure makes my feet happy!!,brand.satisfaction,1
"Thanks, great easy service and Kate-Lynn was very patient with me and ensured i knew what i was signing up for and got me what i wanted.",support.attitude,1
"Thanks, great easy service and Kate-Lynn was very patient with me and ensured i knew what i was signing up for and got me what i wanted.",experience.ease-of-use,1
Easy to use. 24hr chat and no fees. Perfect,support.attitude,1
Easy to use. 24hr chat and no fees. Perfect,experience.ease-of-use,1
Easy to use. 24hr chat and no fees. Perfect,brand.satisfaction,1
Easy to use. 24hr chat and no fees. Perfect,pricing.value,1
Great app.. if you didnt jump on the COVID-19 stocks you missed out,app.performance,1
Great going around Europe on a budget..,brand.satisfaction,1
Great going around Europe on a budget..,pricing.value,1
I love this app because while I was in Puerto Rico I used it to find new restaurants and attractions off the beaten path.,app.performance,1
I love this app because while I was in Puerto Rico I used it to find new restaurants and attractions off the beaten path.,brand.satisfaction,1
Did you remove some stocks? [BRAND] is no longer what it looks like,app.performance,-1
"Home food shopping saved my life when working full time with two kids and studying for my degree, it takes less than 5 mins to order and amend my order each week, lovely courteous drivers 5 stars all the way, well done [BRAND] !!",experience.ease-of-use,1
"Home food shopping saved my life when working full time with two kids and studying for my degree, it takes less than 5 mins to order and amend my order each week, lovely courteous drivers 5 stars all the way, well done [BRAND] !!",app.performance,1
"Home food shopping saved my life when working full time with two kids and studying for my degree, it takes less than 5 mins to order and amend my order each week, lovely courteous drivers 5 stars all the way, well done [BRAND] !!",brand.satisfaction,1
"Home food shopping saved my life when working full time with two kids and studying for my degree, it takes less than 5 mins to order and amend my order each week, lovely courteous drivers 5 stars all the way, well done [BRAND] !!",delivery.speed,1
Great service and very easy to use. Thanks.,experience.ease-of-use,1
Great service and very easy to use. Thanks.,brand.satisfaction,1
Awesome experience! I enjoy looking for good quality shoes at at a very good price.,brand.satisfaction,1
Awesome experience! I enjoy looking for good quality shoes at at a very good price.,pricing.value,1
"No wonder, works very well!",brand.satisfaction,1
I have always loved [BRAND] this app is awsome,app.performance,1
I have always loved [BRAND] this app is awsome,brand.satisfaction,1
Useful to check if items you want are available before going to the Store,app.performance,1
Easy to search and buy at very good price,experience.ease-of-use,1
Easy to search and buy at very good price,app.performance,1
Easy to search and buy at very good price,pricing.value,1
"I love [BRAND], I am his loyal fan and buyer and the APP is amazing, just like his clothes and tennis",app.performance,1
"I love [BRAND], I am his loyal fan and buyer and the APP is amazing, just like his clothes and tennis",brand.satisfaction,1
Love this app im super gold lol.,app.performance,1
Good value for money having the card is amazing as gives me free make up and other things I love the app,experience.ease-of-use,1
Good value for money having the card is amazing as gives me free make up and other things I love the app,app.performance,1
Good value for money having the card is amazing as gives me free make up and other things I love the app,pricing.value,1
"It is the application that I am using and I am very happy, I would recommend it a 10.",app.performance,1
"It is the application that I am using and I am very happy, I would recommend it a 10.",brand.satisfaction,1
It's difficult for every business to service online delivery and returns during the Covid virus lockdown but I have ordered a lot of goods online and [BRAND] ARE THE WORST BY A LONG WAY for processing orders when they have your money and most importantly a refund when you return goods. Spend your money elsewhere if you want a good service... [BRAND] are good.,experience.ease-of-use,-1
